Time	Amplitude
0.0	1.3953832968989368e-08
0.0010002000400080016	1.590776142800637e-07
0.002000400080016003	2.755274410941218e-07
0.0030006001200240046	4.1283970995913774e-07
0.004000800160032006	6.096609135483363e-07
0.005001000200040008	7.892776049073024e-07
0.006001200240048009	8.943119327192056e-07
0.007001400280056011	9.83633322979341e-07
0.008001600320064013	1.1004774418917244e-06
0.009001800360072015	1.20072116297053e-06
0.010002000400080016	1.2650071971332888e-06
0.011002200440088018	1.3347277103357722e-06
0.012002400480096018	1.4257595289060588e-06
0.01300260052010402	1.5268712302604831e-06
0.014002800560112022	1.6507924004330593e-06
0.015003000600120024	1.7921296148331154e-06
0.016003200640128026	1.8987403863429366e-06
0.017003400680136026	1.9557644105959205e-06
0.01800360072014403	2.015652412320844e-06
0.01900380076015203	2.0950902712513054e-06
0.020004000800160033	2.139163343526462e-06
0.021004200840168033	2.131699146401672e-06
0.022004400880176037	2.140751681810693e-06
0.023004600920184037	2.2064842672860504e-06
0.024004800960192037	2.274595669251579e-06
0.02500500100020004	2.2890279125474383e-06
0.02600520104020804	2.2688338809584862e-06
0.027005401080216044	2.24696975003957e-06
0.028005601120224044	2.211570015151908e-06
0.029005801160232048	2.1574903796542805e-06
0.030006001200240048	2.123993605413134e-06
0.03100620124024805	2.1288342832333396e-06
0.03200640128025605	2.126326186304582e-06
0.033006601320264055	2.0795011706172663e-06
0.03400680136027205	2.0176779146771955e-06
0.035007001400280055	1.9776204591345373e-06
0.03600720144028806	1.9455193316669247e-06
0.03700740148029606	1.9010622179006139e-06
0.03800760152030406	1.8522113877079293e-06
0.03900780156031206	1.7812357525569033e-06
0.040008001600320066	1.638492427849569e-06
0.04100820164032806	1.4360100475626918e-06
0.042008401680336066	1.2490540357556907e-06
0.04300860172034407	1.0915284878397605e-06
0.04400880176035207	9.12752352035548e-07
0.04500900180036007	7.268166313464357e-07
0.04600920184036807	5.907332686432076e-07
0.04700940188037608	4.6987598327247897e-07
0.048009601920384073	2.941403830271538e-07
0.04900980196039208	9.657892367446538e-08
0.05001000200040008	-6.450952575373952e-08
0.051010202040408084	-2.1961010243949587e-07
0.05201040208041608	-3.892647796639673e-07
0.053010602120424084	-5.258948778533876e-07
0.05401080216043209	-6.441488659260282e-07
0.05501100220044009	-8.105290544527206e-07
0.05601120224044809	-9.753024476819762e-07
0.05701140228045609	-1.0435745272655263e-06
0.058011602320464095	-1.0737289682562718e-06
0.05901180236047209	-1.1756921796259964e-06
0.060012002400480095	-1.3232605158372841e-06
0.0610122024404881	-1.463045480868609e-06
0.0620124024804961	-1.6217434021551989e-06
0.0630126025205041	-1.7649707035815889e-06
0.0640128025605121	-1.8045251594594382e-06
0.0650130026005201	-1.8137862195704665e-06
0.06601320264052811	-1.9340752863303346e-06
0.06701340268053611	-2.086856697854494e-06
0.0680136027205441	-2.1129497353766563e-06
0.0690138027605521	-2.0942440896533614e-06
0.07001400280056011	-2.190451194555453e-06
0.07101420284056811	-2.3200119725327444e-06
0.07201440288057612	-2.32779353236337e-06
0.07301460292058412	-2.2693716837876624e-06
0.07401480296059212	-2.2648833407644335e-06
0.07501500300060011	-2.291513044745087e-06
0.07601520304060812	-2.298473560877556e-06
0.07701540308061612	-2.3018609273367042e-06
0.07801560312062412	-2.283462711504799e-06
0.07901580316063213	-2.2075636021964415e-06
0.08001600320064013	-2.1288794359966644e-06
0.08101620324064814	-2.104127764480232e-06
0.08201640328065612	-2.0787084896351153e-06
0.08301660332066413	-1.9935430019347827e-06
0.08401680336067213	-1.8813696169560677e-06
0.08501700340068014	-1.7836684669428679e-06
0.08601720344068814	-1.6974772864545516e-06
0.08701740348069614	-1.6138980236893758e-06
0.08801760352070415	-1.5187373892652723e-06
0.08901780356071214	-1.4053278401631154e-06
0.09001800360072014	-1.3128177108390065e-06
0.09101820364072814	-1.2540347418912302e-06
0.09201840368073615	-1.1551574446937733e-06
0.09301860372074415	-9.863156320939228e-07
0.09401880376075215	-8.301595238813909e-07
0.09501900380076016	-7.139494262344911e-07
0.09601920384076815	-5.563251286859231e-07
0.09701940388077615	-3.5113081865109564e-07
0.09801960392078415	-1.8780442726674382e-07
0.09901980396079216	-7.108744721686517e-08
0.10002000400080016	6.486945261040935e-08
0.10102020404080816	2.0450815624125902e-07
0.10202040408081617	2.986082755111015e-07
0.10302060412082417	3.7684843213477725e-07
0.10402080416083216	4.82118455144271e-07
0.10502100420084017	6.023872262601696e-07
0.10602120424084817	7.281357139127716e-07
0.10702140428085617	8.6458207759814e-07
0.10802160432086418	9.903595109234056e-07
0.10902180436087218	1.097149218368767e-06
0.11002200440088018	1.2206170986285003e-06
0.11102220444088817	1.3767394060869434e-06
0.11202240448089618	1.5422192156997635e-06
0.11302260452090418	1.7094981635843133e-06
0.11402280456091218	1.8796406008219244e-06
0.11502300460092019	2.021282329991779e-06
0.11602320464092819	2.1055305499862235e-06
0.1170234046809362	2.1470929148322138e-06
0.11802360472094418	2.1713595635915725e-06
0.11902380476095219	2.182603233121582e-06
0.12002400480096019	2.186112133253093e-06
0.1210242048409682	2.2090338642915936e-06
0.1220244048809762	2.2757561849530893e-06
0.1230246049209842	2.361011097657013e-06
0.1240248049609922	2.395917699965997e-06
0.1250250050010002	2.357451265954726e-06
0.1260252050410082	2.312115087375071e-06
0.1270254050810162	2.3113938607791604e-06
0.1280256051210242	2.307541533808831e-06
0.1290258051610322	2.249117649240831e-06
0.1300260052010402	2.1760482491635964e-06
0.13102620524104822	2.137923335089053e-06
0.13202640528105622	2.1066560125905384e-06
0.13302660532106422	2.0375819308132055e-06
0.13402680536107223	1.934924527584555e-06
0.13502700540108023	1.8207577803529696e-06
0.1360272054410882	1.710170020425994e-06
0.1370274054810962	1.6169336739143371e-06
0.1380276055211042	1.5293951813526847e-06
0.13902780556111222	1.415027721296468e-06
0.14002800560112022	1.2800838664759694e-06
0.14102820564112822	1.158761801235223e-06
0.14202840568113623	1.03679155118447e-06
0.14302860572114423	8.794104756905767e-07
0.14402880576115223	7.20770103692312e-07
0.14502900580116024	6.13977062605321e-07
0.14602920584116824	5.255033746839072e-07
0.14702940588117624	3.9784489347777924e-07
0.14802960592118425	2.6213390086883816e-07
0.14902980596119225	1.65152611144785e-07
0.15003000600120023	5.70603000059468e-08
0.15103020604120823	-1.223250729863739e-07
0.15203040608121624	-3.2329909301133185e-07
0.15303060612122424	-4.670142403301835e-07
0.15403080616123224	-5.661905670904868e-07
0.15503100620124025	-6.698649797511438e-07
0.15603120624124825	-7.707770299059589e-07
0.15703140628125625	-8.472400591957139e-07
0.15803160632126426	-9.202015412802394e-07
0.15903180636127226	-1.0071401204498928e-06
0.16003200640128026	-1.087230603621907e-06
0.16103220644128827	-1.1561413464007674e-06
0.16203240648129627	-1.25165438045291e-06
0.16303260652130427	-1.3872952287376212e-06
0.16403280656131225	-1.5173996857537328e-06
0.16503300660132025	-1.605931269093708e-06
0.16603320664132826	-1.6824398298840135e-06
0.16703340668133626	-1.7894893156597394e-06
0.16803360672134426	-1.9107947117143787e-06
0.16903380676135227	-1.993772937484194e-06
0.17003400680136027	-2.0254965428206532e-06
0.17103420684136827	-2.0518960177921266e-06
0.17203440688137628	-2.1198989785138243e-06
0.17303460692138428	-2.220544037816541e-06
0.17403480696139229	-2.309821773238157e-06
0.1750350070014003	-2.374951765453594e-06
0.1760352070414083	-2.432051883443449e-06
0.1770354070814163	-2.4616585011372035e-06
0.17803560712142427	-2.424338233970354e-06
0.17903580716143228	-2.341290249613577e-06
0.18003600720144028	-2.2665097731892496e-06
0.18103620724144828	-2.1947491016715117e-06
0.1820364072814563	-2.099229571154047e-06
0.1830366073214643	-2.0152099728839597e-06
0.1840368073614723	-1.9784484474923837e-06
0.1850370074014803	-1.942781491196782e-06
0.1860372074414883	-1.846619699622999e-06
0.1870374074814963	-1.6957020985565935e-06
0.1880376075215043	-1.5373189949628073e-06
0.1890378075615123	-1.4118100578164128e-06
0.19003800760152031	-1.325342390036059e-06
0.19103820764152832	-1.2425445300132731e-06
0.1920384076815363	-1.1478420920446378e-06
0.1930386077215443	-1.08089235034227e-06
0.1940388077615523	-1.0393017136032902e-06
0.1950390078015603	-9.443882982300745e-07
0.1960392078415683	-7.814948800892895e-07
0.1970394078815763	-6.301677684366031e-07
0.19803960792158432	-5.119238127447621e-07
0.19903980796159232	-3.768517304654711e-07
0.20004000800160032	-2.2458126587838426e-07
0.20104020804160833	-7.782578382410352e-08
0.20204040808161633	8.55563488024576e-08
0.20304060812162433	2.6397225151934095e-07
0.20404080816163234	4.2188424200924145e-07
0.20504100820164034	5.745597733400223e-07
0.20604120824164834	7.401236014044417e-07
0.20704140828165632	8.74450370472017e-07
0.20804160832166432	9.741137121770558e-07
0.20904180836167233	1.1008405127660254e-06
0.21004200840168033	1.244553496304375e-06
0.21104220844168833	1.3425069290109283e-06
0.21204240848169634	1.411817742068743e-06
0.21304260852170434	1.4997208091561236e-06
0.21404280856171234	1.6023081521494052e-06
0.21504300860172035	1.7228938009504976e-06
0.21604320864172835	1.8578692458278044e-06
0.21704340868173636	1.939841162996407e-06
0.21804360872174436	1.9551109187087164e-06
0.21904380876175236	1.9944448990443204e-06
0.22004400880176037	2.073325893386021e-06
0.22104420884176834	2.106633050620932e-06
0.22204440888177635	2.0924941442361835e-06
0.22304460892178435	2.0922714942303286e-06
0.22404480896179235	2.0953008730757e-06
0.22504500900180036	2.0886953041733024e-06
0.22604520904180836	2.10940316220903e-06
0.22704540908181636	2.137834587973235e-06
0.22804560912182437	2.1278767308277876e-06
0.22904580916183237	2.106097974153755e-06
0.23004600920184037	2.081437759719521e-06
0.23104620924184838	2.012474219148167e-06
0.23204640928185638	1.9358331849585197e-06
0.23304660932186438	1.897211258810115e-06
0.2340468093618724	1.8172146345840128e-06
0.23504700940188036	1.6673660775459388e-06
0.23604720944188837	1.5769604901588372e-06
0.23704740948189637	1.5760496953905277e-06
0.23804760952190437	1.532736470586019e-06
0.23904780956191238	1.4208599762462855e-06
0.24004800960192038	1.3157729810866937e-06
0.24104820964192838	1.1935672443134675e-06
0.2420484096819364	1.0331712961988213e-06
0.2430486097219444	9.22588902663367e-07
0.2440488097619524	8.701700226420839e-07
0.2450490098019604	7.815372817979719e-07
0.2460492098419684	6.633018601562963e-07
0.2470494098819764	5.60363138071813e-07
0.2480496099219844	4.090898171190708e-07
0.24904980996199239	2.059631626354092e-07
0.2500500100020004	9.446616137856689e-08
0.2510502100420084	1.1839706466232803e-07
0.2520504100820164	1.5580698645629373e-07
0.2530506101220244	1.453309180070918e-07
0.2540508101620324	1.2886441687996422e-07
0.2550510102020404	1.202014254259417e-07
0.2560512102420484	1.0911019543284591e-07
0.2570514102820564	9.813798827695983e-08
0.2580516103220644	7.234647070832175e-08
0.2590518103620724	3.5440991580809036e-08
0.2600520104020804	2.8463647471864035e-08
0.26105221044208843	4.290437482411227e-08
0.26205241048209643	3.074999937199949e-08
0.26305261052210444	5.380277682895287e-09
0.26405281056211244	1.4251503678768869e-09
0.26505301060212044	1.8774856687518856e-09
0.26605321064212845	9.356419922701966e-10
0.26705341068213645	1.63931992963317e-08
0.26805361072214445	1.4014695398175943e-08
0.26905381076215246	-3.32036019029328e-08
0.27005401080216046	-6.298735350082741e-08
0.2710542108421684	-3.268381740461354e-08
0.2720544108821764	5.688293217892712e-09
0.2730546109221844	1.9664733308661157e-08
0.2740548109621924	3.231900922184615e-08
0.2750550110022004	3.209650666371573e-08
0.2760552110422084	7.423127073776637e-09
0.27705541108221643	1.822335410220192e-08
0.27805561112222443	8.980788009843593e-08
0.27905581116223244	1.3438464940636138e-07
0.28005601120224044	9.055348984428355e-08
0.28105621124224844	2.565073537083118e-08
0.28205641128225645	2.1820618504437562e-08
0.28305661132226445	6.602795295147077e-08
0.28405681136227245	1.0227486604465023e-07
0.28505701140228046	1.1371009901586354e-07
0.28605721144228846	1.1793238621451367e-07
0.28705741148229647	1.2097884325641405e-07
0.28805761152230447	1.0341869118652487e-07
0.28905781156231247	5.245552076877862e-08
0.2900580116023205	-7.821811895602126e-09
0.2910582116423285	-4.123326129620214e-08
0.2920584116823365	-4.571634641708835e-08
0.2930586117223445	-4.253102678912234e-08
0.2940588117623525	-3.017531465534293e-08
0.2950590118023605	6.99354392360987e-09
0.2960592118423685	5.2334859981867076e-08
0.2970594118823765	6.948177366604751e-08
0.2980596119223845	5.35896625821978e-08
0.29905981196239245	2.1538278421432028e-08
0.30006001200240046	-2.4906709819967084e-08
0.30106021204240846	-7.291874308004206e-08
0.30206041208241646	-8.029490790680761e-08
0.30306061212242447	-4.0875523850423877e-08
0.30406081216243247	-9.516578052312883e-09
0.3050610122024405	-1.680786183503269e-08
0.3060612122424485	-3.1999871473395455e-08
0.3070614122824565	-3.157894000746211e-08
0.3080616123224645	-2.074825657995443e-08
0.3090618123624725	8.659661503807088e-09
0.3100620124024805	6.060412785132715e-08
0.3110622124424885	1.0184448072490495e-07
0.3120624124824965	1.0849974841067807e-07
0.3130626125225045	1.0262149118745982e-07
0.3140628125625125	1.0446509687711284e-07
0.3150630126025205	9.700371640383645e-08
0.3160632126425285	6.284383426279263e-08
0.3170634126825365	2.242583389862686e-08
0.3180636127225445	1.0833154014940174e-08
0.3190638127625525	2.3296875094906707e-08
0.3200640128025605	2.094263507113479e-08
0.32106421284256853	3.5746637304634714e-09
0.32206441288257653	7.360163116420238e-09
0.32306461292258454	1.3783045395185595e-08
0.32406481296259254	-2.4796901821728293e-08
0.32506501300260054	-6.638009115608665e-08
0.32606521304260855	-3.5804048279526745e-08
0.32706541308261655	3.169877246043274e-08
0.3280656131226245	5.958406473789141e-08
0.3290658131626325	5.955991555841471e-08
0.3300660132026405	6.430768765292917e-08
0.3310662132426485	6.432157511910949e-08
0.3320664132826565	7.476633899129112e-08
0.3330666133226645	1.0160926156252046e-07
0.3340668133626725	7.362595819662943e-08
0.3350670134026805	-2.4209078120695942e-08
0.33606721344268853	-7.713098578094913e-08
0.33706741348269653	-3.289091985856072e-08
0.33806761352270454	2.7397528066226767e-08
0.33906781356271254	6.541666577119782e-08
0.34006801360272054	1.0787261261564763e-07
0.34106821364272855	1.323077109127381e-07
0.34206841368273655	1.3062258374573857e-07
0.34306861372274455	1.580803923662264e-07
0.34406881376275256	2.0012745784052548e-07
0.34506901380276056	1.9023251559955654e-07
0.34606921384276856	1.7188293322419075e-07
0.34706941388277657	2.1255628259170718e-07
0.34806961392278457	2.4855190206720026e-07
0.3490698139627926	2.182837728061096e-07
0.3500700140028006	1.7524506276206055e-07
0.3510702140428086	1.4218233432512046e-07
0.3520704140828166	7.786040071961989e-08
0.3530706141228246	1.9837949529413514e-08
0.3540708141628326	3.209323569765397e-08
0.3550710142028406	6.759267493561495e-08
0.35607121424284854	6.442738884033067e-08
0.35707141428285655	5.07307667186284e-08
0.35807161432286455	4.2044258339543234e-08
0.35907181436287255	3.9846903305719796e-10
0.36007201440288056	-5.625310474902477e-08
0.36107221444288856	-6.202329532960589e-08
0.36207241448289657	-2.0033983256871073e-08
0.36307261452290457	4.914137248333007e-09
0.3640728145629126	-1.681221632293269e-08
0.3650730146029206	-5.5313955745019115e-08
0.3660732146429286	-6.46870854061147e-08
0.3670734146829366	-2.8256679395545242e-08
0.3680736147229446	2.6965203273762334e-08
0.3690738147629526	6.322660677079495e-08
0.3700740148029606	7.49477493298103e-08
0.3710742148429686	8.81976121932897e-08
0.3720744148829766	1.1788985203858526e-07
0.3730746149229846	1.3032839326879894e-07
0.3740748149629926	8.445355416360666e-08
0.3750750150030006	2.166076220325411e-08
0.3760752150430086	2.152871811367855e-08
0.3770754150830166	5.0755666663567266e-08
0.3780756151230246	1.3797311190372917e-08
0.3790758151630326	-4.96038074677424e-08
0.38007601520304063	-3.753855535668119e-08
0.38107621524304863	-7.544486381718318e-09
0.38207641528305664	-6.324716850479982e-08
0.38307661532306464	-1.270183772905525e-07
0.3840768153630726	-9.219161328996947e-08
0.3850770154030806	-3.2782713076499186e-08
0.3860772154430886	-2.9696493073145873e-08
0.3870774154830966	-1.137300013633902e-08
0.3880776155231046	5.6408965485825314e-08
0.3890778155631126	6.921736327384274e-08
0.3900780156031206	-1.3111444689789354e-08
0.3910782156431286	-8.571979919117948e-08
0.3920784156831366	-7.31648814671248e-08
0.3930786157231446	-1.9522824672606184e-08
0.3940788157631526	4.275126658617718e-09
0.3950790158031606	-5.390753383276222e-09
0.39607921584316863	1.5080159586166157e-08
0.39707941588317663	1.007526440172114e-07
0.39807961592318464	1.82170906015253e-07
0.39907981596319264	1.848876304242596e-07
0.40008001600320064	1.5363698449152492e-07
0.40108021604320865	1.5838738405315718e-07
0.40208041608321665	1.739580377884221e-07
0.40308061612322466	1.705653518056488e-07
0.40408081616323266	1.7749866167609e-07
0.40508101620324066	1.7542610353511248e-07
0.40608121624324867	1.1277325168280425e-07
0.40708141628325667	5.1453513454383895e-08
0.4080816163232647	8.395508745505353e-08
0.4090818163632727	1.4710489938422896e-07
0.4100820164032807	1.3323155748383392e-07
0.4110822164432887	8.893069016876004e-08
0.4120824164832967	1.0478369336696799e-07
0.41308261652330464	1.4061338709250883e-07
0.41408281656331264	1.2851076587138853e-07
0.41508301660332064	1.0709991151199704e-07
0.41608321664332865	1.2322764461364202e-07
0.41708341668333665	1.2978022299355302e-07
0.41808361672334465	7.827617295749031e-08
0.41908381676335266	1.548277790850977e-08
0.42008401680336066	1.4089093361472026e-08
0.42108421684336866	6.485818499301067e-08
0.42208441688337667	1.0203300732346507e-07
0.42308461692338467	1.1046557960611228e-07
0.4240848169633927	1.3050519723502495e-07
0.4250850170034007	1.6031172572713323e-07
0.4260852170434087	1.5770471491932323e-07
0.4270854170834167	1.4110221648246293e-07
0.4280856171234247	1.566418236718821e-07
0.4290858171634327	1.6442154917237673e-07
0.4300860172034407	1.1446786788599954e-07
0.4310862172434487	7.329795263437963e-08
0.4320864172834567	1.0371008407268025e-07
0.4330866173234647	1.3334864646078018e-07
0.4340868173634727	1.0625548759868344e-07
0.4350870174034807	9.911659319046788e-08
0.4360872174434887	1.5104410587712405e-07
0.4370874174834967	1.733831254408255e-07
0.4380876175235047	1.1598325139843016e-07
0.43908781756351273	3.391739261580415e-08
0.44008801760352073	-2.8758755638218482e-08
0.4410882176435287	-6.647361651587811e-08
0.4420884176835367	-7.201686933043738e-08
0.4430886177235447	-6.447601125401778e-08
0.4440888177635527	-7.072622961733555e-08
0.4450890178035607	-6.823325128572674e-08
0.4460892178435687	-4.273655733356735e-08
0.4470894178835767	-3.107257748683314e-08
0.4480896179235847	-3.266687911737387e-08
0.4490898179635927	-3.877615356858092e-09
0.4500900180036007	4.092896530464843e-08
0.4510902180436087	5.865944805609468e-08
0.4520904180836167	5.491550450023458e-08
0.4530906181236247	3.723299976343928e-08
0.4540908181636327	9.703717195682597e-09
0.45509101820364073	2.3750789712808117e-08
0.45609121824364873	7.815935124866847e-08
0.45709141828365674	7.135487776189744e-08
0.45809161832366474	4.432224977065204e-09
0.45909181836367274	1.5995668541384986e-08
0.46009201840368075	1.0943192432572894e-07
0.46109221844368875	1.3949401557586784e-07
0.46209241848369675	9.69079249005062e-08
0.46309261852370476	9.226312032233842e-08
0.46409281856371276	1.2325980328869377e-07
0.46509301860372076	1.2719278844195367e-07
0.46609321864372877	1.172845650195147e-07
0.46709341868373677	9.822036250604024e-08
0.4680936187237448	4.218461152533831e-08
0.4690938187637528	-9.028648497489626e-09
0.4700940188037607	-1.2301793538405182e-08
0.47109421884376873	-1.5735191708267073e-08
0.47209441888377673	-4.4637098573898104e-08
0.47309461892378474	-6.000894368923615e-08
0.47409481896379274	-7.947646018619488e-08
0.47509501900380074	-1.3920038828416304e-07
0.47609521904380875	-1.808420567097146e-07
0.47709541908381675	-1.5562025283378842e-07
0.47809561912382476	-1.226476943558702e-07
0.47909581916383276	-1.2663119634478668e-07
0.48009601920384076	-1.272686307297113e-07
0.48109621924384877	-9.624113781110464e-08
0.48209641928385677	-5.801793481542493e-08
0.4830966193238648	-4.134613471993923e-08
0.4840968193638728	-4.605148193919871e-08
0.4850970194038808	-3.24866300336191e-08
0.4860972194438888	2.2307188046012795e-08
0.4870974194838968	5.649232011101712e-08
0.4880976195239048	2.0555925963182312e-08
0.4890978195639128	-1.601426998596237e-08
0.4900980196039208	2.5181900954632194e-10
0.4910982196439288	-3.1946411246925874e-09
0.4920984196839368	-7.014710053418096e-08
0.4930986197239448	-1.334279111485869e-07
0.4940988197639528	-1.4970695652928998e-07
0.4950990198039608	-1.2914832693154564e-07
0.4960992198439688	-7.465505759392604e-08
0.4970994198839768	-3.8985822124972325e-08
0.49809961992398477	-9.552130490920873e-08
0.4990998199639928	-1.8709829274314626e-07
0.5001000200040008	-2.1103720131118985e-07
0.5011002200440088	-2.021586224311867e-07
0.5021004200840168	-2.1693961255759594e-07
0.5031006201240248	-2.0732391832523276e-07
0.5041008201640328	-1.7753601500646544e-07
0.5051010202040408	-2.11458145675709e-07
0.5061012202440488	-2.713762797829026e-07
0.5071014202840568	-2.5659591992420445e-07
0.5081016203240648	-2.1704604282689433e-07
0.5091018203640728	-2.383307942899674e-07
0.5101020204040808	-2.6054938405796435e-07
0.5111022204440888	-2.229557932378925e-07
0.5121024204840968	-1.859592907011474e-07
0.5131026205241048	-1.826072472708936e-07
0.5141028205641128	-1.5962103015633428e-07
0.5151030206041208	-1.1093849030819368e-07
0.5161032206441288	-9.227907916624284e-08
0.5171034206841368	-1.1226756150809347e-07
0.5181036207241448	-1.2782816546688262e-07
0.5191038207641528	-1.1739010077948488e-07
0.5201040208041608	-9.462975285967458e-08
0.5211042208441689	-6.903261730728371e-08
0.5221044208841769	-2.8834422263985793e-08
0.5231046209241849	2.173688382430238e-08
0.5241048209641929	4.147380314996187e-08
0.5251050210042009	1.2847443048966225e-08
0.5261052210442089	-2.6972885810052573e-08
0.5271054210842169	-5.649849159529863e-08
0.5281056211242249	-8.422847374713319e-08
0.5291058211642329	-8.517682728415683e-08
0.5301060212042409	-4.5482536354905596e-08
0.5311062212442489	-3.128409478557176e-08
0.5321064212842569	-8.588026296231777e-08
0.5331066213242649	-1.4694879649313403e-07
0.5341068213642729	-1.6101214664372724e-07
0.5351070214042809	-1.5534987553703233e-07
0.5361072214442889	-1.5677954484305061e-07
0.5371074214842969	-1.6136811137649698e-07
0.5381076215243049	-1.5862457460199992e-07
0.5391078215643129	-1.1437468291989046e-07
0.5401080216043209	-2.03665841859145e-08
0.5411082216443288	4.573609190526631e-08
0.5421084216843368	3.8627012140607585e-08
0.5431086217243448	3.70763000635395e-08
0.5441088217643528	9.631410218866429e-08
0.5451090218043608	1.5653550979921512e-07
0.5461092218443688	1.7268990519619477e-07
0.5471094218843768	1.6708993452860398e-07
0.5481096219243848	1.4908988995404194e-07
0.5491098219643928	1.2186857075446113e-07
0.5501100220044008	1.051851418736418e-07
0.5511102220444088	8.788563435412395e-08
0.5521104220844169	6.596716403634258e-08
0.5531106221244249	8.867350713096166e-08
0.5541108221644329	1.482975810023842e-07
0.5551110222044409	1.547575144817042e-07
0.5561112222444489	1.0125969284530918e-07
0.5571114222844569	6.637373116604092e-08
0.5581116223244649	4.782677389614462e-08
0.5591118223644729	4.1725186047312505e-09
0.5601120224044809	-2.0029193155062744e-08
0.5611122224444889	2.928219476057337e-09
0.5621124224844969	3.876182281266472e-09
0.5631126225245049	-3.7592895005452425e-08
0.5641128225645129	-4.961218952770627e-08
0.5651130226045209	-1.3550774251687439e-08
